tech,type,n,chunksize,unique_vals,ncolumns,time,gctime,memory,allocs,workers,threads
dask,groupby_single_col,1000000000,10000000,1000,4,2.101884124e11,0,0,0,1,8
dask,grouped_reduce_mean_singlecol,1000000000,10000000,1000,4,5.932011799999992e10,0,0,0,1,8
dask,grouped_reduce_mean_allcols,1000000000,10000000,1000,4,8.332802609999998e10,0,0,0,1,8
dask,innerjoin_r_unique,1000000000,10000000,1000,4,2.582242806e11,0,0,0,1,8
dask,groupby_single_col,1000000000,10000000,10000,4,4.989239595e11,0,0,0,1,8
dask,grouped_reduce_mean_singlecol,1000000000,10000000,10000,4,7.667555519999997e10,0,0,0,1,8
dask,grouped_reduce_mean_allcols,1000000000,10000000,10000,4,1.2788892490000012e11,0,0,0,1,8
dask,innerjoin_r_unique,1000000000,10000000,10000,4,2.4803350970000003e11,0,0,0,1,8
dask,increment_map,1000000000,25000000,1000,4,3.61647373e10,0,0,0,1,8
dask,filter_half,1000000000,25000000,1000,4,4.733709370000001e10,0,0,0,1,8
dask,reduce_var_all,1000000000,25000000,1000,4,3.534825670000001e10,0,0,0,1,8
dask,reduce_var_single,1000000000,25000000,1000,4,2.3632605800000008e10,0,0,0,1,8
dask,groupby_single_col,1000000000,25000000,1000,4,1.115289066e11,0,0,0,1,8
dask,grouped_reduce_mean_singlecol,1000000000,25000000,1000,4,5.117897830000004e10,0,0,0,1,8
dask,grouped_reduce_mean_allcols,1000000000,25000000,1000,4,7.341434219999997e10,0,0,0,1,8
dask,innerjoin_r_unique,1000000000,25000000,1000,4,2.363740474e11,0,0,0,1,8
dask,groupby_single_col,1000000000,25000000,10000,4,9.343848069999998e10,0,0,0,1,8
dask,grouped_reduce_mean_singlecol,1000000000,25000000,10000,4,9.625669220000009e10,0,0,0,1,8
dask,grouped_reduce_mean_allcols,1000000000,25000000,10000,4,1.4738132879999966e11,0,0,0,1,8
dask,innerjoin_r_unique,1000000000,25000000,10000,4,2.605777188e11,0,0,0,1,8
dask,scenario_table_load,1000000000,10000000,1000,4,3.682122294e11,0,0,0,1,8
dask,scenario_full_table_statistics,1000000000,10000000,1000,4,2.4143644970000003e11,0,0,0,1,8
dask,scenario_count_unique_a1,1000000000,10000000,1000,4,3.3530374200000095e10,0,0,0,1,8
dask,increment_map,1000000000,10000000,1000,4,3.687204889999999e10,0,0,0,1,16
dask,filter_half,1000000000,10000000,1000,4,5.529703e10,0,0,0,1,16
dask,reduce_var_all,1000000000,10000000,1000,4,3.82808084e10,0,0,0,1,16
dask,reduce_var_single,1000000000,10000000,1000,4,2.4159444000000008e10,0,0,0,1,16
dask,increment_map,1000000000,10000000,1000,4,3.34226643e10,0,0,0,1,16
dask,filter_half,1000000000,10000000,1000,4,5.723272060000001e10,0,0,0,1,16
dask,reduce_var_all,1000000000,10000000,1000,4,3.752471940000001e10,0,0,0,1,16
dask,reduce_var_single,1000000000,10000000,1000,4,2.4788685799999996e10,0,0,0,1,16
dask,increment_map,1000000000,10000000,1000,4,3.53240512e10,0,0,0,1,16
dask,filter_half,1000000000,10000000,1000,4,5.16296693e10,0,0,0,1,16
dask,reduce_var_all,1000000000,10000000,1000,4,3.893746539999999e10,0,0,0,1,16
dask,reduce_var_single,1000000000,10000000,1000,4,2.522481819999999e10,0,0,0,1,16
dask,groupby_single_col,1000000000,10000000,1000,4,2.650104781e11,0,0,0,1,16
dask,grouped_reduce_mean_singlecol,1000000000,10000000,1000,4,5.6598824899999954e10,0,0,0,1,16
dask,grouped_reduce_mean_allcols,1000000000,10000000,1000,4,8.39484946e10,0,0,0,1,16
dask,innerjoin_r_unique,1000000000,10000000,1000,4,2.509296587e11,0,0,0,1,16
dask,groupby_single_col,1000000000,10000000,10000,4,5.21704797e11,0,0,0,1,16
dask,grouped_reduce_mean_singlecol,1000000000,10000000,10000,4,9.10277337e10,0,0,0,1,16
dask,grouped_reduce_mean_allcols,1000000000,10000000,10000,4,1.558748121000001e11,0,0,0,1,16
dask,innerjoin_r_unique,1000000000,10000000,10000,4,2.359618674e11,0,0,0,1,16
dask,increment_map,1000000000,25000000,1000,4,2.9930934e10,0,0,0,1,16
dask,filter_half,1000000000,25000000,1000,4,4.65286577e10,0,0,0,1,16
dask,reduce_var_all,1000000000,25000000,1000,4,3.51032333e10,0,0,0,1,16
dask,reduce_var_single,1000000000,25000000,1000,4,2.3607685700000004e10,0,0,0,1,16
dask,groupby_single_col,1000000000,25000000,1000,4,5.797193982e11,0,0,0,1,16
dask,grouped_reduce_mean_singlecol,1000000000,25000000,1000,4,5.480294920000006e10,0,0,0,1,16
dask,grouped_reduce_mean_allcols,1000000000,25000000,1000,4,8.329616340000006e10,0,0,0,1,16
dask,innerjoin_r_unique,1000000000,25000000,1000,4,2.7437845689999994e11,0,0,0,1,16
dask,groupby_single_col,1000000000,25000000,10000,4,7.591172691e11,0,0,0,1,16
dask,grouped_reduce_mean_singlecol,1000000000,25000000,10000,4,1.2024956819999988e11,0,0,0,1,16
dask,grouped_reduce_mean_allcols,1000000000,25000000,10000,4,1.6884501610000006e11,0,0,0,1,16
dask,innerjoin_r_unique,1000000000,25000000,10000,4,2.6546587849999997e11,0,0,0,1,16
dask,scenario_table_load,1000000000,10000000,1000,4,3.653005688e11,0,0,0,1,8
dask,scenario_table_load,1000000000,10000000,1000,4,3.72874538e11,0,0,0,1,8
dask,scenario_full_table_statistics,1000000000,10000000,1000,4,2.27935385e11,0,0,0,1,8
dask,scenario_count_unique_a1,1000000000,10000000,1000,4,3.5670428499999954e10,0,0,0,1,8
dask,scenario_rowwise_sum_and_mean_reduce,1000000000,10000000,1000,4,3.5659788830999995e12,0,0,0,1,8
dask,scenario_grouped_a1_statistics,1000000000,10000000,1000,4,2.0156292980000034e11,0,0,0,1,8
dask,scenario_table_load,1000000000,10000000,1000,4,3.526712566e11,0,0,0,1,8
dask,scenario_full_table_statistics,1000000000,10000000,1000,4,2.2760374279999997e11,0,0,0,1,8
dask,scenario_count_unique_a1,1000000000,10000000,1000,4,3.507876080000005e10,0,0,0,1,8
dask,scenario_rowwise_sum_and_mean_reduce,1000000000,10000000,1000,4,3.520524456e12,0,0,0,1,8
dask,scenario_grouped_a1_statistics,1000000000,10000000,1000,4,2.1500870619999933e11,0,0,0,1,8
dask,scenario_table_load,1000000000,25000000,1000,4,3.652302183e11,0,0,0,1,8
dask,scenario_full_table_statistics,1000000000,25000000,1000,4,1.9584740820000003e11,0,0,0,1,8
dask,scenario_count_unique_a1,1000000000,25000000,1000,4,3.6110035400000015e10,0,0,0,1,8
dask,scenario_rowwise_sum_and_mean_reduce,1000000000,25000000,1000,4,3.5372464906000005e12,0,0,0,1,8
dask,scenario_grouped_a1_statistics,1000000000,25000000,1000,4,2.2662117209999997e11,0,0,0,1,8
dask,scenario_table_load,1000000000,25000000,1000,4,3.6063467349999994e11,0,0,0,1,8
dask,scenario_full_table_statistics,1000000000,25000000,1000,4,2.1910273929999994e11,0,0,0,1,8
dask,scenario_count_unique_a1,1000000000,25000000,1000,4,4.29551831e10,0,0,0,1,8
dask,scenario_rowwise_sum_and_mean_reduce,1000000000,25000000,1000,4,3.5839126018000005e12,0,0,0,1,8
dask,scenario_grouped_a1_statistics,1000000000,25000000,1000,4,2.1966483900000003e11,0,0,0,1,8
dask,scenario_table_load,1000000000,25000000,1000,4,4.022737757e11,0,0,0,1,8
dask,scenario_full_table_statistics,1000000000,25000000,1000,4,2.0510703690000003e11,0,0,0,1,8
dask,scenario_count_unique_a1,1000000000,25000000,1000,4,4.761597359999996e10,0,0,0,1,8
dask,scenario_rowwise_sum_and_mean_reduce,1000000000,25000000,1000,4,3.5502892310999995e12,0,0,0,1,8
dask,scenario_grouped_a1_statistics,1000000000,25000000,1000,4,2.0727758580000046e11,0,0,0,1,8
dask,scenario_table_load,1000000000,25000000,1000,4,4.337760224e11,0,0,0,1,8
dask,scenario_full_table_statistics,1000000000,25000000,1000,4,2.2441763259999994e11,0,0,0,1,8
dask,scenario_count_unique_a1,1000000000,25000000,1000,4,3.801667279999992e10,0,0,0,1,8
dask,scenario_rowwise_sum_and_mean_reduce,1000000000,25000000,1000,4,3.5330313745999995e12,0,0,0,1,8
dask,scenario_grouped_a1_statistics,1000000000,25000000,1000,4,2.171338171999996e11,0,0,0,1,8
dask,scenario_table_load,1000000000,25000000,1000,4,3.651763285e11,0,0,0,1,8
dask,scenario_full_table_statistics,1000000000,25000000,1000,4,2.102174190999999e11,0,0,0,1,8
dask,scenario_count_unique_a1,1000000000,25000000,1000,4,6.242025060000003e10,0,0,0,1,8
dask,scenario_rowwise_sum_and_mean_reduce,1000000000,25000000,1000,4,3.5460351603e12,0,0,0,1,8
dask,scenario_grouped_a1_statistics,1000000000,25000000,1000,4,2.2214249870000003e11,0,0,0,1,8
dask,scenario_grouped_a1_statistics,1000000000,10000000,10000,4,2.459068e11,0,0,0,1,8
dask,scenario_grouped_a1_statistics,1000000000,25000000,10000,4,2.5287865e11,0,0,0,1,8
dask,scenario_grouped_a1_statistics,1000000000,10000000,1000,4,4.1068e11,0,0,0,1,16
dask,scenario_grouped_a1_statistics,1000000000,10000000,10000,4,4.69806e11,0,0,0,1,16
dask,scenario_grouped_a1_statistics,1000000000,25000000,1000,4,3.49553e11,0,0,0,1,16
dask,scenario_grouped_a1_statistics,1000000000,25000000,10000,4,4.35071e11,0,0,0,1,16
dask,scenario_table_load,1000000000,10000000,1000,4,3.6214964519999994e11,0,0,0,1,16
dask,scenario_full_table_statistics,1000000000,10000000,1000,4,2.397738892e11,0,0,0,1,16
dask,scenario_count_unique_a1,1000000000,10000000,1000,4,3.768593680000004e10,0,0,0,1,16
dask,scenario_table_load,1000000000,10000000,1000,4,3.65699077e11,0,0,0,1,16
dask,scenario_full_table_statistics,1000000000,10000000,1000,4,2.0092465679999997e11,0,0,0,1,16
dask,scenario_count_unique_a1,1000000000,10000000,1000,4,5.2107264099999954e10,0,0,0,1,16
dask,scenario_table_load,1000000000,10000000,1000,4,3.7972751320000006e11,0,0,0,1,16
dask,scenario_full_table_statistics,1000000000,10000000,1000,4,2.4366429399999994e11,0,0,0,1,16
dask,scenario_count_unique_a1,1000000000,10000000,1000,4,3.42638508e10,0,0,0,1,16
dask,scenario_table_load,1000000000,10000000,1000,4,3.8911811420000006e11,0,0,0,1,16
dask,scenario_full_table_statistics,1000000000,10000000,1000,4,2.22400041e11,0,0,0,1,16
dask,scenario_table_load,1000000000,25000000,1000,4,3.752961815e11,0,0,0,1,16
dask,scenario_full_table_statistics,1000000000,25000000,1000,4,2.2824410879999994e11,0,0,0,1,16
dask,scenario_count_unique_a1,1000000000,25000000,1000,4,4.664979919999996e10,0,0,0,1,16
dask,scenario_table_load,1000000000,10000000,10000,4,3.833384909e11,0,0,0,1,8
dask,scenario_full_table_statistics,1000000000,10000000,10000,4,2.320971776e11,0,0,0,1,8
dask,scenario_count_unique_a1,1000000000,10000000,10000,4,3.503058949999991e10,0,0,0,1,8
dask,scenario_table_load,1000000000,25000000,10000,4,4.166937893e11,0,0,0,1,8
dask,scenario_full_table_statistics,1000000000,25000000,10000,4,2.1833850699999994e11,0,0,0,1,8
dask,scenario_count_unique_a1,1000000000,25000000,10000,4,2.8903909999999996e10,0,0,0,1,8
dask,scenario_table_load,1000000000,10000000,10000,4,3.691275352e11,0,0,0,1,16
dask,scenario_full_table_statistics,1000000000,10000000,10000,4,2.3022508770000003e11,0,0,0,1,16
dask,scenario_count_unique_a1,1000000000,10000000,10000,4,3.80936097e10,0,0,0,1,16
dask,scenario_table_load,1000000000,25000000,10000,4,3.865024798e11,0,0,0,1,16
dask,scenario_full_table_statistics,1000000000,25000000,10000,4,2.5184167790000003e11,0,0,0,1,16
dask,scenario_count_unique_a1,1000000000,25000000,10000,4,4.633150769999998e10,0,0,0,1,16
dask,scenario_rowwise_sum_and_mean_reduce,1000000000,10000000,1000,4,3.5687573366999995e12,0,0,0,1,16
dask,scenario_rowwise_sum_and_mean_reduce,1000000000,25000000,1000,4,3.8862641105999995e12,0,0,0,1,16
dask,scenario_rowwise_sum_and_mean_reduce,1000000000,10000000,10000,4,3.6054965617e12,0,0,0,1,8
dask,scenario_rowwise_sum_and_mean_reduce,1000000000,25000000,10000,4,3.6171910079e12,0,0,0,1,8
dask,scenario_rowwise_sum_and_mean_reduce,1000000000,10000000,10000,4,3.582557953e12,0,0,0,1,16
dask,scenario_rowwise_sum_and_mean_reduce,1000000000,25000000,10000,4,3.7826207483e12,0,0,0,1,16
dask,increment_map,10000000,10000000,1000,4,2.8799047000006795e7,0,0,0,4,4
dask,filter_half,10000000,10000000,1000,4,6.12686879999984e8,0,0,0,4,4
dask,reduce_var_all,10000000,10000000,1000,4,1.191989997999997e9,0,0,0,4,4
dask,reduce_var_single,10000000,10000000,1000,4,1.3903288099999145e8,0,0,0,4,4
dask,groupby_single_col,10000000,10000000,1000,4,2.218181078000015e9,0,0,0,4,4
dask,grouped_reduce_mean_singlecol,10000000,10000000,1000,4,4.380378259999986e8,0,0,0,4,4
dask,grouped_reduce_mean_allcols,10000000,10000000,1000,4,5.182398839999962e8,0,0,0,4,4
dask,innerjoin_r_unique,10000000,10000000,1000,4,2.1466559599999754e9,0,0,0,4,4
dask,scenario_table_load,10000000,10000000,1000,4,2.0041518159999895e9,0,0,0,4,4
dask,scenario_full_table_statistics,10000000,10000000,1000,4,1.1402710109999816e9,0,0,0,4,4
dask,scenario_count_unique_a1,10000000,10000000,1000,4,7.751039299998297e7,0,0,0,4,4
dask,scenario_grouped_a1_statistics,10000000,10000000,1000,4,2.309475378000002e9,0,0,0,4,4
dask,scenario_rowwise_sum_and_mean_reduce,10000000,10000000,1000,4,5.829145385199999e10,0,0,0,4,4
dask,increment_map,100000000,10000000,1000,4,4.442455399998835e7,0,0,0,4,4
dask,filter_half,100000000,10000000,1000,4,4.242506683999977e9,0,0,0,4,4
dask,reduce_var_all,100000000,10000000,1000,4,1.444263336000006e9,0,0,0,4,4
dask,reduce_var_single,100000000,10000000,1000,4,1.8534424300003138e8,0,0,0,4,4
dask,groupby_single_col,100000000,10000000,1000,4,4.9282710219999895e9,0,0,0,4,4
dask,grouped_reduce_mean_singlecol,100000000,10000000,1000,4,5.879703769999764e8,0,0,0,4,4
dask,grouped_reduce_mean_allcols,100000000,10000000,1000,4,1.1567341510000234e9,0,0,0,4,4
dask,innerjoin_r_unique,100000000,10000000,1000,4,1.1802092512000002e10,0,0,0,4,4
dask,scenario_table_load,100000000,10000000,1000,4,1.4136152664000008e10,0,0,0,4,4
dask,scenario_full_table_statistics,100000000,10000000,1000,4,7.317552196999998e9,0,0,0,4,4
dask,scenario_count_unique_a1,100000000,10000000,1000,4,1.976332600000319e8,0,0,0,4,4
dask,scenario_grouped_a1_statistics,100000000,10000000,1000,4,3.500256387000036e9,0,0,0,4,4
dask,scenario_rowwise_sum_and_mean_reduce,100000000,10000000,1000,4,1.7867277177199997e11,0,0,0,4,4
dask,increment_map,500000000,10000000,1000,4,2.0204920499998024e8,0,0,0,4,4
dask,filter_half,500000000,10000000,1000,4,2.1118797879e10,0,0,0,4,4
dask,reduce_var_all,500000000,10000000,1000,4,5.504480780999984e9,0,0,0,4,4
dask,reduce_var_single,500000000,10000000,1000,4,7.176793239999597e8,0,0,0,4,4
dask,groupby_single_col,500000000,10000000,1000,4,2.355708121600003e10,0,0,0,4,4
dask,grouped_reduce_mean_singlecol,500000000,10000000,1000,4,2.3850975880000076e9,0,0,0,4,4
dask,grouped_reduce_mean_allcols,500000000,10000000,1000,4,4.37797913299994e9,0,0,0,4,4
dask,innerjoin_r_unique,500000000,10000000,1000,4,5.841616847600005e10,0,0,0,4,4
dask,scenario_table_load,500000000,10000000,1000,4,7.9842022842e10,0,0,0,4,4
dask,scenario_full_table_statistics,500000000,10000000,1000,4,3.557745698700001e10,0,0,0,4,4
dask,scenario_count_unique_a1,500000000,10000000,1000,4,7.264657819999912e8,0,0,0,4,4
dask,scenario_grouped_a1_statistics,500000000,10000000,1000,4,1.3535599013000023e10,0,0,0,4,4
dask,scenario_rowwise_sum_and_mean_reduce,500000000,10000000,1000,4,7.79680804229e11,0,0,0,4,4
dask,increment_map,1000000000,10000000,1000,4,3.203300980001131e8,0,0,0,4,4
dask,filter_half,1000000000,10000000,1000,4,4.204928646999997e10,0,0,0,4,4
dask,reduce_var_all,1000000000,10000000,1000,4,9.722504818000061e9,0,0,0,4,4
dask,reduce_var_single,1000000000,10000000,1000,4,1.2984908749999704e9,0,0,0,4,4
dask,groupby_single_col,1000000000,10000000,1000,4,4.3933878627000015e10,0,0,0,4,4
dask,grouped_reduce_mean_singlecol,1000000000,10000000,1000,4,4.2788613760001225e9,0,0,0,4,4
dask,grouped_reduce_mean_allcols,1000000000,10000000,1000,4,7.73859193699991e9,0,0,0,4,4
dask,innerjoin_r_unique,1000000000,10000000,1000,4,1.1562053519900018e11,0,0,0,4,4
dask,scenario_table_load,1000000000,10000000,1000,4,1.5899416171100027e11,0,0,0,4,4
dask,scenario_full_table_statistics,1000000000,10000000,1000,4,6.992304814199997e10,0,0,0,4,4
dask,scenario_count_unique_a1,1000000000,10000000,1000,4,1.426070632000119e9,0,0,0,4,4
dask,scenario_grouped_a1_statistics,1000000000,10000000,1000,4,2.485041533200001e10,0,0,0,4,4
dask,scenario_rowwise_sum_and_mean_reduce,1000000000,10000000,1000,4,1.534850756464e12,0,0,0,4,4
dask,groupby_single_col,10000000,10000000,10000,4,1.4093664397999418e10,0,0,0,4,4
dask,grouped_reduce_mean_singlecol,10000000,10000000,10000,4,9.63848188999691e8,0,0,0,4,4
dask,grouped_reduce_mean_allcols,10000000,10000000,10000,4,6.169754700003978e8,0,0,0,4,4
dask,innerjoin_r_unique,10000000,10000000,10000,4,2.3071440019994044e9,0,0,0,4,4
dask,scenario_table_load,10000000,10000000,10000,4,1.8206092919999719e9,0,0,0,4,4
dask,scenario_full_table_statistics,10000000,10000000,10000,4,1.1404520739997678e9,0,0,0,4,4
dask,scenario_count_unique_a1,10000000,10000000,10000,4,8.069320999948104e7,0,0,0,4,4
dask,scenario_grouped_a1_statistics,10000000,10000000,10000,4,2.778517705000013e9,0,0,0,4,4
dask,scenario_rowwise_sum_and_mean_reduce,10000000,10000000,10000,4,5.759263054999974e10,0,0,0,4,4
dask,groupby_single_col,100000000,10000000,10000,4,1.7803595846999996e10,0,0,0,4,4
dask,grouped_reduce_mean_singlecol,100000000,10000000,10000,4,1.0138867489995391e9,0,0,0,4,4
dask,grouped_reduce_mean_allcols,100000000,10000000,10000,4,1.22125754300032e9,0,0,0,4,4
dask,innerjoin_r_unique,100000000,10000000,10000,4,1.1970916504000343e10,0,0,0,4,4
dask,scenario_table_load,100000000,10000000,10000,4,1.5266751528999521e10,0,0,0,4,4
dask,scenario_full_table_statistics,100000000,10000000,10000,4,7.3093178339995575e9,0,0,0,4,4
dask,scenario_count_unique_a1,100000000,10000000,10000,4,2.075895739999396e8,0,0,0,4,4
dask,scenario_grouped_a1_statistics,100000000,10000000,10000,4,3.980219274999399e9,0,0,0,4,4
dask,scenario_rowwise_sum_and_mean_reduce,100000000,10000000,10000,4,1.7631902469600027e11,0,0,0,4,4
dask,groupby_single_col,500000000,10000000,10000,4,7.83597732570006e10,0,0,0,4,4
dask,grouped_reduce_mean_singlecol,500000000,10000000,10000,4,2.5078885579996495e9,0,0,0,4,4
dask,grouped_reduce_mean_allcols,500000000,10000000,10000,4,4.758954018000623e9,0,0,0,4,4
dask,innerjoin_r_unique,500000000,10000000,10000,4,5.9706543195999985e10,0,0,0,4,4
dask,scenario_table_load,500000000,10000000,10000,4,8.097739955999986e10,0,0,0,4,4
dask,scenario_full_table_statistics,500000000,10000000,10000,4,3.535165077599959e10,0,0,0,4,4
dask,scenario_count_unique_a1,500000000,10000000,10000,4,7.916794399998252e8,0,0,0,4,4
dask,scenario_grouped_a1_statistics,500000000,10000000,10000,4,1.5229061678999641e10,0,0,0,4,4
dask,scenario_rowwise_sum_and_mean_reduce,500000000,10000000,10000,4,7.785456616020001e11,0,0,0,4,4
dask,groupby_single_col,1000000000,10000000,10000,4,1.4870639694999954e11,0,0,0,4,4
dask,grouped_reduce_mean_singlecol,1000000000,10000000,10000,4,1.3636231636999582e10,0,0,0,4,4
dask,grouped_reduce_mean_allcols,1000000000,10000000,10000,4,9.112250424000195e9,0,0,0,4,4
dask,innerjoin_r_unique,1000000000,10000000,10000,4,1.1683392146700044e11,0,0,0,4,4
dask,scenario_table_load,1000000000,10000000,10000,4,1.6975477616799982e11,0,0,0,4,4
dask,scenario_full_table_statistics,1000000000,10000000,10000,4,3.750761097550003e11,0,0,0,4,4
dask,scenario_count_unique_a1,1000000000,10000000,10000,4,2.084930381999584e9,0,0,0,4,4
dask,scenario_grouped_a1_statistics,1000000000,10000000,10000,4,2.7508022200000595e10,0,0,0,4,4
dask,scenario_rowwise_sum_and_mean_reduce,1000000000,10000000,10000,4,1.4937041754759993e12,0,0,0,4,4
dask,increment_map,10000000,10000000,1000,4,1.5088600000000007e7,0,0,0,1,2
dask,filter_half,10000000,10000000,1000,4,1.0254669999999988e8,0,0,0,1,2
dask,reduce_var_all,10000000,10000000,1000,4,8.304619e8,0,0,0,1,2
dask,reduce_var_single,10000000,10000000,1000,4,9.161580000000025e7,0,0,0,1,2
dask,groupby_single_col,10000000,10000000,1000,4,1.7339749e9,0,0,0,1,2
dask,grouped_reduce_mean_singlecol,10000000,10000000,1000,4,2.5460839999999997e8,0,0,0,1,2
dask,grouped_reduce_mean_allcols,10000000,10000000,1000,4,4.8696319999999994e8,0,0,0,1,2
dask,innerjoin_r_unique,10000000,10000000,1000,4,5.438961e8,0,0,0,1,2
dask,scenario_table_load,10000000,10000000,1000,4,1.760614e9,0,0,0,1,2
dask,scenario_full_table_statistics,10000000,10000000,1000,4,5.046024999999998e8,0,0,0,1,2
dask,scenario_count_unique_a1,10000000,10000000,1000,4,4.339250000000039e7,0,0,0,1,2
dask,scenario_grouped_a1_statistics,10000000,10000000,1000,4,2.2748407000000005e9,0,0,0,1,2
dask,scenario_rowwise_sum_and_mean_reduce,10000000,10000000,1000,4,4.36093597e10,0,0,0,1,2
dask,groupby_single_col,10000000,10000000,10000,4,1.20055736e10,0,0,0,1,2
dask,grouped_reduce_mean_singlecol,10000000,10000000,10000,4,2.952559000000008e8,0,0,0,1,2
dask,grouped_reduce_mean_allcols,10000000,10000000,10000,4,5.654024e8,0,0,0,1,2
dask,innerjoin_r_unique,10000000,10000000,10000,4,7.200688000000001e8,0,0,0,1,2
dask,scenario_table_load,10000000,10000000,10000,4,1.6380043000000002e9,0,0,0,1,2
dask,scenario_full_table_statistics,10000000,10000000,10000,4,5.1883940000000006e8,0,0,0,1,2
dask,scenario_count_unique_a1,10000000,10000000,10000,4,4.800439999999995e7,0,0,0,1,2
dask,scenario_grouped_a1_statistics,10000000,10000000,10000,4,2.597911399999999e9,0,0,0,1,2
dask,scenario_rowwise_sum_and_mean_reduce,10000000,10000000,10000,4,4.28708792e10,0,0,0,1,2
dask,increment_map,10000000,25000000,1000,4,1.809909999999992e7,0,0,0,1,2
dask,filter_half,10000000,25000000,1000,4,1.0293299999999994e8,0,0,0,1,2
dask,reduce_var_all,10000000,25000000,1000,4,8.374818e8,0,0,0,1,2
dask,reduce_var_single,10000000,25000000,1000,4,8.843990000000024e7,0,0,0,1,2
dask,groupby_single_col,10000000,25000000,1000,4,1.7328905e9,0,0,0,1,2
dask,grouped_reduce_mean_singlecol,10000000,25000000,1000,4,2.5467940000000012e8,0,0,0,1,2
dask,grouped_reduce_mean_allcols,10000000,25000000,1000,4,4.948570000000001e8,0,0,0,1,2
dask,innerjoin_r_unique,10000000,25000000,1000,4,5.654839999999999e8,0,0,0,1,2
dask,scenario_table_load,10000000,25000000,1000,4,3.0190893e9,0,0,0,1,2
dask,scenario_full_table_statistics,10000000,25000000,1000,4,1.2613005e9,0,0,0,1,2
dask,scenario_count_unique_a1,10000000,25000000,1000,4,1.1867610000000006e8,0,0,0,1,2
dask,scenario_grouped_a1_statistics,10000000,25000000,1000,4,5.5747301e9,0,0,0,1,2
dask,scenario_rowwise_sum_and_mean_reduce,10000000,25000000,1000,4,1.097132357e11,0,0,0,1,2
dask,increment_map,2000000000,10000000,1000,4,4.852214369966532e8,0,0,0,4,4
dask,filter_half,2000000000,10000000,1000,4,8.559727135299908e10,0,0,0,4,4
dask,reduce_var_all,2000000000,10000000,1000,4,1.7284136286994907e10,0,0,0,4,4
dask,reduce_var_single,2000000000,10000000,1000,4,1.8492714049934876e9,0,0,0,4,4
dask,groupby_single_col,10000000,25000000,10000,4,1.20882463e10,0,0,0,1,2
dask,grouped_reduce_mean_singlecol,10000000,25000000,10000,4,3.326742000000014e8,0,0,0,1,2
dask,grouped_reduce_mean_allcols,10000000,25000000,10000,4,5.765060000000002e8,0,0,0,1,2
dask,innerjoin_r_unique,10000000,25000000,10000,4,7.080611000000001e8,0,0,0,1,2
dask,scenario_table_load,10000000,25000000,10000,4,3.1054041e9,0,0,0,1,2
dask,scenario_full_table_statistics,10000000,25000000,10000,4,1.2102529000000005e9,0,0,0,1,2
dask,scenario_count_unique_a1,10000000,25000000,10000,4,1.0840970000000016e8,0,0,0,1,2
dask,scenario_grouped_a1_statistics,10000000,25000000,10000,4,6.331539699999999e9,0,0,0,1,2
dask,scenario_rowwise_sum_and_mean_reduce,10000000,25000000,10000,4,1.0709831820000002e11,0,0,0,1,2
dask,groupby_single_col,2000000000,10000000,1000,4,8.262736192699959e10,0,0,0,4,4
dask,grouped_reduce_mean_singlecol,2000000000,10000000,1000,4,7.29630753800302e9,0,0,0,4,4
dask,grouped_reduce_mean_allcols,2000000000,10000000,1000,4,1.4870042499998817e10,0,0,0,4,4
dask,increment_map,100000000,10000000,1000,4,9.122229999999987e7,0,0,0,1,2
dask,filter_half,100000000,10000000,1000,4,9.903936e8,0,0,0,1,2
dask,reduce_var_all,100000000,10000000,1000,4,5.1645133e9,0,0,0,1,2
dask,reduce_var_single,100000000,10000000,1000,4,6.722165999999996e8,0,0,0,1,2
dask,groupby_single_col,100000000,10000000,1000,4,1.2068379100000002e10,0,0,0,1,2
dask,grouped_reduce_mean_singlecol,100000000,10000000,1000,4,2.678076899999999e9,0,0,0,1,2
dask,grouped_reduce_mean_allcols,100000000,10000000,1000,4,4.887479600000003e9,0,0,0,1,2
dask,innerjoin_r_unique,100000000,10000000,1000,4,4.3040174e9,0,0,0,1,2
dask,scenario_table_load,100000000,10000000,1000,4,1.20659252e10,0,0,0,1,2
dask,scenario_full_table_statistics,100000000,10000000,1000,4,3.9630647000000005e9,0,0,0,1,2
dask,scenario_count_unique_a1,100000000,10000000,1000,4,3.7278959999999726e8,0,0,0,1,2
dask,scenario_grouped_a1_statistics,100000000,10000000,1000,4,1.6041061600000002e10,0,0,0,1,2
dask,scenario_rowwise_sum_and_mean_reduce,100000000,10000000,1000,4,4.4089064090000006e11,0,0,0,1,2
dask,scenario_table_load,2000000000,10000000,1000,4,3.6461193146299774e11,0,0,0,4,4
dask,scenario_full_table_statistics,2000000000,10000000,1000,4,1.46932324333e11,0,0,0,4,4
dask,scenario_count_unique_a1,2000000000,10000000,1000,4,2.865931234002346e9,0,0,0,4,4
dask,scenario_grouped_a1_statistics,2000000000,10000000,1000,4,4.242954209199525e10,0,0,0,4,4
dask,scenario_rowwise_sum_and_mean_reduce,2000000000,10000000,1000,4,3.0390311869060024e12,0,0,0,4,4
dask,groupby_single_col,100000000,10000000,10000,4,4.54236474e10,0,0,0,1,2
dask,grouped_reduce_mean_singlecol,100000000,10000000,10000,4,3.251262099999998e9,0,0,0,1,2
dask,grouped_reduce_mean_allcols,100000000,10000000,10000,4,5.448057500000005e9,0,0,0,1,2
